,molecule_chembl_id,canonical_smiles,standard_value,standard_units,target_chembl_id,target_organism,MW,LogP,HBA,HBD,RotatableBonds,violations,uM,pMIC_ug/mL-1,pMIC_uM,NEW_SMILES,ROMol,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,Molecule,QED,SA,Dataset
118,CHEMBL514480,COc1ccc(C2=NOC(Cc3ccc4c(c3)OCO4)CC2)cc1OC,30.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,355.141972772,3.558300000000002,6,0,5.0,0.0,84.41430541095694,-1.4771212547196624,-1.9264160513008004,COc1ccc(C2=NOC(Cc3ccc4c(c3)OCO4)CC2)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc2e0>,3.558300000000002,58.510000000000005,0.35,4,6,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d853f0>,0.8207559542944358,2.904687621111764,Fusarium oxysporum
119,CHEMBL473403,CCOC(=O)C1CCC(c2ccc(OC)c(OC)c2)=NO1,35.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,293.12632270800003,2.1500000000000004,6,0,5.0,0.0,119.32401242333432,-1.5440680443502757,-2.0767278486458975,CCOC(=O)C1CCC(c2ccc(OC)c(OC)c2)=NO1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc350>,2.1500000000000004,66.35000000000001,0.4666666666666667,2,6,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d854d0>,0.7781864822773026,2.8065049703606544,Fusarium oxysporum
121,CHEMBL464585,C=CCc1cc(OC)c(OC)c(OC)c1OC,250.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,238.120509056,2.4495000000000005,4,0,6.0,0.0,1049.1726224699205,-2.3979400086720375,-3.0208469494122445,C=CCc1cc(OC)c(OC)c(OC)c1OC,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc3c0>,2.4495000000000005,36.92,0.38461538461538464,1,4,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419d855b0>,0.713265994020929,2.1780495249843685,Fusarium oxysporum
122,CHEMBL205596,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,128.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,408.28757437999997,3.4487000000000023,4,4,4.0,0.0,313.28090773143003,-2.1072099696478683,-2.495933928493128,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc430>,3.4487000000000023,97.99000000000001,0.9583333333333334,4,5,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85690>,0.571136456131648,4.548742751978599,Fusarium oxysporum
136,CHEMBL497535,CCOC(=O)c1cn(C2CCN(C(=O)OC(C)(C)C)CC2)nn1,44.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,324.17975524800005,2.0267999999999997,7,0,3.0,0.0,135.6429630588721,-1.6434526764861874,-2.13239726817522,CCOC(=O)c1cn(C2CCN(C(=O)OC(C)(C)C)CC2)nn1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc4a0>,2.0267999999999997,86.55,0.7333333333333333,2,8,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d857e0>,0.7907154302816818,2.3707112015452623,Fusarium oxysporum
137,CHEMBL499738,CC(C)(C)OC(=O)N1CCC(n2cc(C(N)=O)nn2)CC1,55.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,295.164439532,0.9489999999999997,6,1,2.0,0.0,186.22415293404612,-1.7403626894942439,-2.270036007503084,CC(C)(C)OC(=O)N1CCC(n2cc(C(N)=O)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc510>,0.9489999999999997,103.34,0.6923076923076923,2,8,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d858c0>,0.8744585496808515,2.448471150796541,Fusarium oxysporum
138,CHEMBL524270,CC(C)(C)OC(=O)N1CCC(n2cc(C#N)nn2)CC1,90.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,277.15387484800004,1.72178,6,0,1.0,0.0,324.52547164368536,-1.9542425094393248,-2.51124878976553,CC(C)(C)OC(=O)N1CCC(n2cc(C#N)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc580>,1.72178,84.04,0.6923076923076923,2,7,1,<rdkit.Chem.rdchem.Mol object at 0x7a2419d859a0>,0.7800073428735693,2.644380970216613,Fusarium oxysporum
139,CHEMBL497536,CC(C)(C)OC(=O)N1CCC(n2cc(/C(N)=N/O)nn2)CC1,35.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,310.175338564,0.9445999999999999,7,2,2.0,0.0,112.77299119081832,-1.5440680443502757,-2.0522050998130834,CC(C)(C)OC(=O)N1CCC(n2cc(/C(N)=N/O)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc5f0>,0.9445999999999999,118.86,0.6923076923076923,2,9,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85a80>,0.3630621140420595,2.7441395110329108,Fusarium oxysporum
140,CHEMBL497537,CC(C)(C)OC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,336.15460312000005,1.1933999999999998,8,1,2.0,0.0,74.32689563314621,-1.3979400086720377,-1.8711459942646884,CC(C)(C)OC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc660>,1.1933999999999998,119.13999999999999,0.6428571428571429,3,10,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85b60>,0.8744756841772631,3.0847065123711896,Fusarium oxysporum
141,CHEMBL454763,O=c1[nH]c(-c2cn(C3CCNCC3)nn2)no1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,236.102173624,-0.45409999999999995,7,2,2.0,0.0,105.82682498359684,-1.3979400086720377,-2.0245957666189662,O=c1[nH]c(-c2cn(C3CCNCC3)nn2)no1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc6d0>,-0.45409999999999995,101.63,0.5555555555555556,3,8,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85c40>,0.7315978715750598,3.4076207356867103,Fusarium oxysporum
142,CHEMBL482669,CN1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,250.117823688,-0.11190000000000011,7,1,2.0,0.0,99.89530971541825,-1.3979400086720377,-1.999545097710152,CN1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc740>,-0.11190000000000011,92.84,0.6,3,8,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d851c0>,0.7988873155726076,3.2454284437433945,Fusarium oxysporum
143,CHEMBL521125,CCN1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,39.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,264.133473752,0.27819999999999984,7,1,3.0,0.0,147.56573296656308,-1.591064607026499,-2.168985519334503,CCN1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc7b0>,0.27819999999999984,92.84,0.6363636363636364,3,8,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85d20>,0.8554464918867463,3.1600282442238186,Fusarium oxysporum
144,CHEMBL488537,CC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,61.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,278.112738308,-0.19520000000000004,7,1,2.0,0.0,219.2099816007359,-1.7853298350107671,-2.340860325612623,CC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc820>,-0.19520000000000004,109.91,0.5454545454545454,3,9,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85e00>,0.8145167704558189,3.151543325755811,Fusarium oxysporum
145,CHEMBL443978,CCC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,90.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,292.128388372,0.1948999999999999,7,1,3.0,0.0,307.90389293155283,-1.9542425094393248,-2.4884151798678094,CCC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc890>,0.1948999999999999,109.91,0.5833333333333334,3,9,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85ee0>,0.8646223162617706,3.1423451588937077,Fusarium oxysporum
146,CHEMBL529439,CCCC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,95.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,306.144038436,0.5849999999999997,7,1,4.0,0.0,310.1271194740243,-1.9777236052888478,-2.491539745350327,CCCC(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc900>,0.5849999999999997,109.91,0.6153846153846154,3,9,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d85fc0>,0.8846385328644363,3.088367313230714,Fusarium oxysporum
147,CHEMBL488538,O=C(c1ccccc1)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,88.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,340.1283883720001,1.0986999999999998,7,1,3.0,0.0,258.56268529101516,-1.9444826721501687,-2.4125658494635145,O=C(c1ccccc1)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc970>,1.0986999999999998,109.91,0.3125,4,9,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d860a0>,0.7643150301201812,2.798744386861573,Fusarium oxysporum
148,CHEMBL496830,O=C(c1ccc(Cl)cc1)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,55.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,374.08941602000004,1.7520999999999993,7,1,3.0,0.0,146.74962912366453,-1.7403626894942439,-2.166577012340439,O=C(c1ccc(Cl)cc1)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bc9e0>,1.7520999999999993,109.91,0.3125,4,10,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86180>,0.7474303262918196,2.8364442586944296,Fusarium oxysporum
149,CHEMBL522220,CS(=O)(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,314.079723928,-0.7821,8,1,3.0,0.0,79.5350065377775,-1.3979400086720377,-1.900558321108545,CS(=O)(=O)N1CCC(n2cc(-c3noc(=O)[nH]3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bca50>,-0.7821,126.97999999999999,0.6,3,11,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86260>,0.7866448550449457,3.225577127602965,Fusarium oxysporum
150,CHEMBL525364,Cc1ccc(S(=O)(=O)N2CCC(n3cc(-c4noc(=O)[nH]4)nn3)CC2)cc1,33.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,390.1110240560001,0.9556199999999995,8,1,4.0,0.0,84.52327591726961,-1.5185139398778875,-1.926976320907755,Cc1ccc(S(=O)(=O)N2CCC(n3cc(-c4noc(=O)[nH]4)nn3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcac0>,0.9556199999999995,126.97999999999999,0.375,4,11,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86340>,0.7025593159374045,2.900224263536323,Fusarium oxysporum
151,CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,413.98602378799995,6.454800000000002,3,0,6.0,1.0,60.0766578153724,-1.3979400086720377,-1.778705763997523,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcb30>,6.454800000000002,27.05,0.16666666666666666,3,7,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86420>,0.4616906207935435,2.863391143499035,Fusarium oxysporum
153,CHEMBL573928,CN(C)/C=C(\C#N)C(=O)Nc1nc2ccccc2s1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,272.073182004,2.20388,5,1,3.0,0.0,91.79937796741488,-1.3979400086720377,-1.962839738431803,CN(C)/C=C(\C#N)C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcba0>,2.20388,69.02000000000001,0.15384615384615385,2,6,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86500>,0.6867057611517345,2.388784792581122,Fusarium oxysporum
154,CHEMBL572968,N#C/C(=C/N)C(=O)Nc1nc2ccccc2s1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,244.041881876,1.60098,5,2,2.0,0.0,51.17099709758104,-1.0969100130080565,-1.7090238795431232,N#C/C(=C/N)C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcc10>,1.60098,91.8,0.0,2,6,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86650>,0.6196224689309175,2.4749165818405565,Fusarium oxysporum
155,CHEMBL574151,N#Cc1cncn(-c2nc3ccccc3s2)c1=O,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,254.026231812,1.7138799999999998,6,0,1.0,0.0,196.63827210017539,-1.6989700043360187,-2.2936680493266746,N#Cc1cncn(-c2nc3ccccc3s2)c1=O,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcc80>,1.7138799999999998,71.57,0.0,3,6,1,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86730>,0.662435576870173,2.5261127632700227,Fusarium oxysporum
156,CHEMBL574818,N#C/C(=C\NN)C(=O)Nc1nc2ccccc2s1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,259.052780908,1.1055799999999998,6,3,3.0,0.0,192.8313034624789,-1.6989700043360187,-2.285177536918922,N#C/C(=C\NN)C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bccf0>,1.1055799999999998,103.83,0.0,2,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86810>,0.33129762056690604,2.566129453141235,Fusarium oxysporum
157,CHEMBL573472,N#C/C(=C\NNc1ccccc1)C(=O)Nc1nc2ccccc2s1,12.5,ug.mL-1,CHEMBL612648,Fusarium oxysporum,335.08408103600004,3.258980000000001,6,3,5.0,0.0,37.26982158191012,-1.0969100130080565,-1.5713573137042722,N#C/C(=C\NNc1ccccc1)C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcd60>,3.258980000000001,89.84,0.0,3,7,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d868f0>,0.37818900308371234,2.36446005673727,Fusarium oxysporum
158,CHEMBL573473,Nc1[nH]ncc1C(=O)Nc1nc2ccccc2s1,6.25,ug.mL-1,CHEMBL612648,Fusarium oxysporum,259.052780908,1.8538999999999997,5,3,2.0,0.0,24.103912932809862,-0.7958800173440752,-1.3820875499269782,Nc1[nH]ncc1C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcdd0>,1.8538999999999997,96.69000000000001,0.0,3,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d869d0>,0.6539476554683437,2.1927053668203182,Fusarium oxysporum
159,CHEMBL583085,Nc1c(C(=O)Nc2nc3ccccc3s2)cnn1-c1ccccc1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,335.08408103600004,3.3165000000000013,6,2,3.0,0.0,149.0792863276405,-1.6989700043360187,-2.1734173050322347,Nc1c(C(=O)Nc2nc3ccccc3s2)cnn1-c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bce40>,3.3165000000000013,85.83000000000001,0.0,4,7,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86ab0>,0.6012366633752233,2.040465990803204,Fusarium oxysporum
160,CHEMBL572807,Nc1oncc1C(=O)Nc1nc2ccccc2s1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,260.036796496,2.1188,6,2,2.0,0.0,96.05114531385671,-1.3979400086720377,-1.9825025477559892,Nc1oncc1C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bceb0>,2.1188,94.04,0.0,3,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d865e0>,0.7355851344874975,2.4234222307256417,Fusarium oxysporum
161,CHEMBL573954,Nc1ncc(C(=O)Nc2nc3ccccc3s2)c(N)n1,6.25,ug.mL-1,CHEMBL612648,Fusarium oxysporum,286.06367994000004,1.503,7,3,2.0,0.0,21.82872310701313,-0.7958800173440752,-1.3390283319621272,Nc1ncc(C(=O)Nc2nc3ccccc3s2)c(N)n1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcf20>,1.503,119.80999999999999,0.0,3,8,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86c00>,0.6563403801676122,2.16386316381249,Fusarium oxysporum
162,CHEMBL574177,N=c1c(C(=O)Nc2nc3ccccc3s2)cnc2sccn12,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,327.024851908,2.7372700000000005,7,2,2.0,0.0,76.36059304690983,-1.3979400086720377,-1.882869292639391,N=c1c(C(=O)Nc2nc3ccccc3s2)cnc2sccn12,<rdkit.Chem.rdchem.Mol object at 0x7a24137bcf90>,2.7372700000000005,83.14,0.0,4,8,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86ce0>,0.5936423157706137,2.6380820110329104,Fusarium oxysporum
163,CHEMBL575268,Nc1c(C(=O)Nc2nc3ccccc3s2)cnc2nnnn12,6.25,ug.mL-1,CHEMBL612648,Fusarium oxysporum,312.0541778760001,0.9634999999999995,9,2,2.0,0.0,20.01165478774838,-0.7958800173440752,-1.301283002452972,Nc1c(C(=O)Nc2nc3ccccc3s2)cnc2nnnn12,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd000>,0.9634999999999995,123.98,0.0,4,10,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86dc0>,0.5646171349352829,2.5644767225713725,Fusarium oxysporum
164,CHEMBL584124,N=c1c(C(=O)Nc2nc3ccccc3s2)cnc2ccccn12,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,321.06843097200004,2.675770000000001,6,2,2.0,0.0,77.79316353678837,-1.3979400086720377,-1.890941432867526,N=c1c(C(=O)Nc2nc3ccccc3s2)cnc2ccccn12,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd070>,2.675770000000001,83.14,0.0,4,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86ea0>,0.5952217709815595,2.430587534167863,Fusarium oxysporum
165,CHEMBL572787,NC1=Nc2ccccc2NC=C1C(=O)Nc1nc2ccccc2s1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,335.08408103600004,3.233100000000001,6,3,2.0,0.0,74.53964316382026,-1.3979400086720377,-1.8723873093682535,NC1=Nc2ccccc2NC=C1C(=O)Nc1nc2ccccc2s1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd0e0>,3.233100000000001,92.39999999999999,0.0,4,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d86ff0>,0.6701869703657561,2.7032081886054016,Fusarium oxysporum
167,CHEMBL603654,c1ccc(-c2nnc(-c3cn(C4CCNCC4)nn3)nc2-c2ccccc2)cc1,40.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,383.18584367200003,3.388600000000002,7,1,4.0,0.0,104.31362935802784,-1.6020599913279625,-2.0183410559651267,c1ccc(-c2nnc(-c3cn(C4CCNCC4)nn3)nc2-c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd150>,3.388600000000002,81.41000000000001,0.22727272727272727,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d870d0>,0.5817388778570606,2.526603383059687,Fusarium oxysporum
168,CHEMBL596511,CN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,30.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,397.2014937360001,3.730800000000002,7,0,4.0,0.0,75.47435632953108,-1.4771212547196624,-1.8777994179028223,CN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd1c0>,3.730800000000002,72.62,0.2608695652173913,5,7,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d871b0>,0.5224446378751203,2.4743189765584166,Fusarium oxysporum
169,CHEMBL593035,CCN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,25.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,411.2171438000001,4.1209000000000024,7,0,5.0,0.0,60.751422190793456,-1.3979400086720377,-1.7835564492231755,CCN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd230>,4.1209000000000024,72.62,0.2916666666666667,5,7,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87290>,0.4918563926221939,2.4743537036023984,Fusarium oxysporum
170,CHEMBL603624,CC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,40.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,425.1964083560001,3.6475000000000017,7,0,4.0,0.0,94.00793426965231,-1.6020599913279625,-1.973164509600876,CC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd2a0>,3.6475000000000017,89.69000000000001,0.25,5,8,4,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87370>,0.4958198026045681,2.5056234445235965,Fusarium oxysporum
171,CHEMBL593057,CCC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,50.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,439.2120584200001,4.037600000000003,7,0,5.0,0.0,113.75968948155155,-1.6989700043360187,-2.055988397937091,CCC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd310>,4.037600000000003,89.69000000000001,0.28,5,8,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87450>,0.466253970486333,2.5449152722022443,Fusarium oxysporum
172,CHEMBL595629,CCCC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,65.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,453.2277084840001,4.427700000000003,7,0,6.0,0.0,143.31385734759118,-1.8129133566428555,-2.1562881853633455,CCCC(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd380>,4.427700000000003,89.69000000000001,0.3076923076923077,5,8,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87530>,0.42909000462249336,2.553284630884555,Fusarium oxysporum
173,CHEMBL595630,O=C(c1ccccc1)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,30.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,487.2120584200001,4.941400000000005,7,0,5.0,0.0,61.5300051069904,-1.4771212547196624,-1.789086951134472,O=C(c1ccccc1)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd3f0>,4.941400000000005,89.69000000000001,0.1724137931034483,6,8,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87610>,0.34880287608385313,2.4808081334308856,Fusarium oxysporum
175,CHEMBL595368,CS(=O)(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,60.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,461.16339397600007,3.060600000000001,8,0,5.0,0.0,129.99646842927427,-1.7781512503836436,-2.113931554133669,CS(=O)(=O)N1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd460>,3.060600000000001,106.76,0.2608695652173913,5,10,5,<rdkit.Chem.rdchem.Mol object at 0x7a2419d876f0>,0.4495014046963261,2.58609681462889,Fusarium oxysporum
176,CHEMBL595594,Cc1ccc(S(=O)(=O)N2CCC(n3cc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)nn3)CC2)cc1,100.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,537.1946941040001,4.798320000000004,8,0,6.0,1.0,185.994952097,-2.0,-2.2695011576256205,Cc1ccc(S(=O)(=O)N2CCC(n3cc(-c4nnc(-c5ccccc5)c(-c5ccccc5)n4)nn3)CC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd4d0>,4.798320000000004,106.76,0.20689655172413793,6,10,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419d877d0>,0.3062721542038392,2.598252966288765,Fusarium oxysporum
177,CHEMBL604069,CCCN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,60.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,425.2327938640001,4.511000000000004,7,0,6.0,0.0,140.99732105089996,-1.7781512503836436,-2.1492108611386125,CCCN1CCC(n2cc(-c3nnc(-c4ccccc4)c(-c4ccccc4)n3)nn2)CC1,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd540>,4.511000000000004,72.62,0.32,5,7,6,<rdkit.Chem.rdchem.Mol object at 0x7a2419d878b0>,0.45252306732542447,2.4915423091975573,Fusarium oxysporum
180,CHEMBL1082888,Cc1cc2oc(=O)cc(CBr)c2cc1S(=O)(=O)Cl,1.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,349.90151951599995,2.923820000000001,4,0,2.0,0.0,2.844100624280087,-0.0,-0.45394495766831766,Cc1cc2oc(=O)cc(CBr)c2cc1S(=O)(=O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd5b0>,2.923820000000001,64.35,0.18181818181818182,2,7,2,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87990>,0.47393926061676245,2.603114464453453,Fusarium oxysporum
181,CHEMBL1085923,Cc1cc2oc(=O)cc(CN=[N+]=[N-])c2cc1S(=O)(=O)Cl,2.0,ug.mL-1,CHEMBL612648,Fusarium oxysporum,312.992404416,2.839220000000001,5,0,3.0,0.0,6.3750709226640145,-0.3010299956639812,-0.8044850206589795,Cc1cc2oc(=O)cc(CN=[N+]=[N-])c2cc1S(=O)(=O)Cl,<rdkit.Chem.rdchem.Mol object at 0x7a24137bd620>,2.839220000000001,113.10999999999999,0.18181818181818182,2,9,3,<rdkit.Chem.rdchem.Mol object at 0x7a2419d87a70>,0.28476182933998945,2.916256821032464,Fusarium oxysporum
